Episode no = 23500; won: True; iter_time_steps = 18; Q(s,a) = 628.4807912308063; score = 503.0; reward = 94.0; mean_reward/100_episodes = -16.66; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:10:38
Episode no = 23600; won: True; iter_time_steps = 28; Q(s,a) = 432.3615825217045; score = 493.0; reward = 84.0; mean_reward/100_episodes = -57.9; and epsilon = 0.1, win percentage = 0.75, 2024-11-16 20:10:46
Episode no = 23700; won: True; iter_time_steps = 20; Q(s,a) = 588.3491981423531; score = 501.0; reward = 92.0; mean_reward/100_episodes = -57.2; and epsilon = 0.1, win percentage = 0.75, 2024-11-16 20:10:54
Episode no = 23800; won: True; iter_time_steps = 19; Q(s,a) = 617.867991282883; score = 502.0; reward = 93.0; mean_reward/100_episodes = 26.13; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:11:02
Episode no = 23900; won: True; iter_time_steps = 24; Q(s,a) = 560.9638298730616; score = 497.0; reward = 88.0; mean_reward/100_episodes = -28.1; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:11:10
Episode no = 24000; won: True; iter_time_steps = 18; Q(s,a) = 639.8005905642548; score = 503.0; reward = 94.0; mean_reward/100_episodes = -56.73; and epsilon = 0.1, win percentage = 0.75, 2024-11-16 20:11:18
Episode no = 24100; won: True; iter_time_steps = 29; Q(s,a) = 555.317593829471; score = 492.0; reward = 83.0; mean_reward/100_episodes = -21.28; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:11:26
Episode no = 24200; won: False; iter_time_steps = 35; Q(s,a) = 555.3071440454604; score = -524.0; reward = -523.0; mean_reward/100_episodes = 19.25; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:11:35
Episode no = 24300; won: True; iter_time_steps = 18; Q(s,a) = 566.8749583715585; score = 503.0; reward = 94.0; mean_reward/100_episodes = 2.27; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:11:42
Episode no = 24400; won: True; iter_time_steps = 16; Q(s,a) = 603.6947626173227; score = 505.0; reward = 96.0; mean_reward/100_episodes = -15.83; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:11:51
Episode no = 24500; won: False; iter_time_steps = 15; Q(s,a) = 325.3426328450465; score = -504.0; reward = -492.0; mean_reward/100_episodes = -70.35; and epsilon = 0.1, win percentage = 0.73, 2024-11-16 20:11:59
Episode no = 24600; won: False; iter_time_steps = 12; Q(s,a) = 287.162462963701; score = -511.0; reward = -511.0; mean_reward/100_episodes = -99.14; and epsilon = 0.1, win percentage = 0.68, 2024-11-16 20:12:07
Episode no = 24700; won: True; iter_time_steps = 26; Q(s,a) = 563.0077048926748; score = 495.0; reward = 86.0; mean_reward/100_episodes = -45.94; and epsilon = 0.1, win percentage = 0.77, 2024-11-16 20:12:15
Episode no = 24800; won: True; iter_time_steps = 22; Q(s,a) = 480.59377696969193; score = 499.0; reward = 90.0; mean_reward/100_episodes = -21.74; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:12:22
Episode no = 24900; won: True; iter_time_steps = 17; Q(s,a) = 630.60465347635; score = 504.0; reward = 95.0; mean_reward/100_episodes = 2.41; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:12:30
Episode no = 25000; won: True; iter_time_steps = 21; Q(s,a) = 585.7824262432516; score = 500.0; reward = 91.0; mean_reward/100_episodes = -40.25; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:12:38
Episode no = 25100; won: False; iter_time_steps = 17; Q(s,a) = 476.264990414241; score = -506.0; reward = -505.0; mean_reward/100_episodes = -39.42; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:12:46
Episode no = 25200; won: False; iter_time_steps = 20; Q(s,a) = 420.86808069398154; score = -509.0; reward = -508.0; mean_reward/100_episodes = 13.46; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:12:54
Episode no = 25300; won: True; iter_time_steps = 36; Q(s,a) = 575.1062952788467; score = 485.0; reward = 76.0; mean_reward/100_episodes = 20.32; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:13:01
Episode no = 25400; won: True; iter_time_steps = 32; Q(s,a) = 539.7274619897786; score = 489.0; reward = 80.0; mean_reward/100_episodes = -9.88; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:13:09
Episode no = 25500; won: True; iter_time_steps = 20; Q(s,a) = 596.3584572276754; score = 501.0; reward = 92.0; mean_reward/100_episodes = -45.09; and epsilon = 0.1, win percentage = 0.77, 2024-11-16 20:13:17
Episode no = 25600; won: True; iter_time_steps = 18; Q(s,a) = 483.4041216860789; score = 503.0; reward = 94.0; mean_reward/100_episodes = -2.91; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:13:25
Episode no = 25700; won: True; iter_time_steps = 18; Q(s,a) = 490.2013536801553; score = 503.0; reward = 94.0; mean_reward/100_episodes = 14.32; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:13:33
Episode no = 25800; won: True; iter_time_steps = 25; Q(s,a) = 552.2422104360122; score = 496.0; reward = 87.0; mean_reward/100_episodes = 25.73; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:13:41
Episode no = 25900; won: True; iter_time_steps = 18; Q(s,a) = 450.6795086587946; score = 503.0; reward = 94.0; mean_reward/100_episodes = -3.3; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:13:49
Episode no = 26000; won: True; iter_time_steps = 20; Q(s,a) = 573.8914979143344; score = 501.0; reward = 92.0; mean_reward/100_episodes = 14.72; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:13:56
Episode no = 26100; won: True; iter_time_steps = 30; Q(s,a) = 455.2297203070567; score = 491.0; reward = 82.0; mean_reward/100_episodes = -5.04; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:14:05
Episode no = 26200; won: True; iter_time_steps = 31; Q(s,a) = 540.966733697631; score = 490.0; reward = 81.0; mean_reward/100_episodes = 8.22; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:14:13
Episode no = 26300; won: True; iter_time_steps = 16; Q(s,a) = 522.4980939960919; score = 505.0; reward = 96.0; mean_reward/100_episodes = 2.14; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:14:20
Episode no = 26400; won: True; iter_time_steps = 18; Q(s,a) = 435.95838603632103; score = 503.0; reward = 94.0; mean_reward/100_episodes = 8.43; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:14:28
Episode no = 26500; won: True; iter_time_steps = 19; Q(s,a) = 606.7291962809644; score = 502.0; reward = 93.0; mean_reward/100_episodes = 8.45; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:14:36
Episode no = 26600; won: True; iter_time_steps = 21; Q(s,a) = 534.9352345102669; score = 500.0; reward = 91.0; mean_reward/100_episodes = -8.71; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:14:44
Episode no = 26700; won: True; iter_time_steps = 37; Q(s,a) = 575.6549449174186; score = 484.0; reward = 75.0; mean_reward/100_episodes = 13.5; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:14:52
Episode no = 26800; won: True; iter_time_steps = 17; Q(s,a) = 597.8394071438549; score = 504.0; reward = 95.0; mean_reward/100_episodes = 44.32; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 20:15:00
Episode no = 26900; won: True; iter_time_steps = 20; Q(s,a) = 487.7063882712026; score = 501.0; reward = 92.0; mean_reward/100_episodes = -21.47; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:15:08
Episode no = 27000; won: True; iter_time_steps = 16; Q(s,a) = 531.8002435575966; score = 505.0; reward = 96.0; mean_reward/100_episodes = -9.94; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:15:16
Episode no = 27100; won: False; iter_time_steps = 18; Q(s,a) = 378.91474048162104; score = -507.0; reward = -506.0; mean_reward/100_episodes = 31.87; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:15:24
Episode no = 27200; won: False; iter_time_steps = 15; Q(s,a) = 335.1652209933326; score = -504.0; reward = -492.0; mean_reward/100_episodes = 38.04; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:15:31
Episode no = 27300; won: True; iter_time_steps = 28; Q(s,a) = 519.6835208377381; score = 493.0; reward = 84.0; mean_reward/100_episodes = 37.19; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:15:40
Episode no = 27400; won: True; iter_time_steps = 21; Q(s,a) = 576.7329398838788; score = 500.0; reward = 91.0; mean_reward/100_episodes = 39.13; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:15:47
Episode no = 27500; won: True; iter_time_steps = 35; Q(s,a) = 548.9865382393905; score = 486.0; reward = 77.0; mean_reward/100_episodes = 50.13; and epsilon = 0.1, win percentage = 0.93, 2024-11-16 20:15:55
Episode no = 27600; won: True; iter_time_steps = 21; Q(s,a) = 567.418004585784; score = 500.0; reward = 91.0; mean_reward/100_episodes = -4.01; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:16:02
Episode no = 27700; won: True; iter_time_steps = 31; Q(s,a) = 477.7909086428271; score = 490.0; reward = 81.0; mean_reward/100_episodes = 13.36; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:16:11
Episode no = 27800; won: True; iter_time_steps = 17; Q(s,a) = 561.1037936694046; score = 504.0; reward = 95.0; mean_reward/100_episodes = 20.5; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:16:19
Episode no = 27900; won: True; iter_time_steps = 16; Q(s,a) = 498.18731728137675; score = 505.0; reward = 96.0; mean_reward/100_episodes = 0.95; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:16:27
Episode no = 28000; won: True; iter_time_steps = 18; Q(s,a) = 473.8686322941312; score = 503.0; reward = 94.0; mean_reward/100_episodes = -36.16; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:16:35
Episode no = 28100; won: True; iter_time_steps = 19; Q(s,a) = 458.71657973990756; score = 502.0; reward = 93.0; mean_reward/100_episodes = -29.2; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:16:42
Episode no = 28200; won: False; iter_time_steps = 22; Q(s,a) = 471.39725789626635; score = -511.0; reward = -510.0; mean_reward/100_episodes = -36.62; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:16:51
Episode no = 28300; won: True; iter_time_steps = 18; Q(s,a) = 447.3673165892433; score = 503.0; reward = 94.0; mean_reward/100_episodes = -17.41; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:17:00
Episode no = 28400; won: True; iter_time_steps = 19; Q(s,a) = 514.669814270558; score = 502.0; reward = 93.0; mean_reward/100_episodes = -60.09; and epsilon = 0.1, win percentage = 0.75, 2024-11-16 20:17:08
Episode no = 28500; won: True; iter_time_steps = 21; Q(s,a) = 553.7895742289471; score = 500.0; reward = 91.0; mean_reward/100_episodes = -11.73; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:17:17
Episode no = 28600; won: True; iter_time_steps = 16; Q(s,a) = 467.0521824103258; score = 505.0; reward = 96.0; mean_reward/100_episodes = 7.64; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:17:24
Episode no = 28700; won: True; iter_time_steps = 24; Q(s,a) = 519.3069586986202; score = 497.0; reward = 88.0; mean_reward/100_episodes = 32.17; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:17:32
Episode no = 28800; won: True; iter_time_steps = 17; Q(s,a) = 392.3756316962803; score = 504.0; reward = 95.0; mean_reward/100_episodes = -9.11; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:17:40
Episode no = 28900; won: True; iter_time_steps = 17; Q(s,a) = 390.464090177321; score = 504.0; reward = 95.0; mean_reward/100_episodes = 25.11; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:17:48
Episode no = 29000; won: True; iter_time_steps = 20; Q(s,a) = 508.74040215296156; score = 501.0; reward = 92.0; mean_reward/100_episodes = -52.2; and epsilon = 0.1, win percentage = 0.76, 2024-11-16 20:17:56
Episode no = 29100; won: True; iter_time_steps = 29; Q(s,a) = 391.14621233954097; score = 492.0; reward = 83.0; mean_reward/100_episodes = 14.06; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:18:04
Episode no = 29200; won: True; iter_time_steps = 18; Q(s,a) = 567.9884007046694; score = 503.0; reward = 94.0; mean_reward/100_episodes = -15.71; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:18:12
Episode no = 29300; won: False; iter_time_steps = 14; Q(s,a) = 330.4115305093124; score = -513.0; reward = -513.0; mean_reward/100_episodes = -16.32; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:18:20
Episode no = 29400; won: True; iter_time_steps = 28; Q(s,a) = 444.4557100116484; score = 493.0; reward = 84.0; mean_reward/100_episodes = -22.03; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:18:27
Episode no = 29500; won: True; iter_time_steps = 18; Q(s,a) = 558.6991741331753; score = 503.0; reward = 94.0; mean_reward/100_episodes = -16.44; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:18:35
Episode no = 29600; won: True; iter_time_steps = 22; Q(s,a) = 559.1432376340745; score = 499.0; reward = 90.0; mean_reward/100_episodes = 26.18; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:18:43
Episode no = 29700; won: True; iter_time_steps = 16; Q(s,a) = 406.8485782612829; score = 505.0; reward = 96.0; mean_reward/100_episodes = 13.76; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:18:51
Episode no = 29800; won: True; iter_time_steps = 29; Q(s,a) = 420.50767686091586; score = 492.0; reward = 83.0; mean_reward/100_episodes = 49.88; and epsilon = 0.1, win percentage = 0.93, 2024-11-16 20:18:59
Episode no = 29900; won: False; iter_time_steps = 15; Q(s,a) = 310.2518333382421; score = -504.0; reward = -492.0; mean_reward/100_episodes = -63.48; and epsilon = 0.1, win percentage = 0.74, 2024-11-16 20:19:07
Episode no = 30000; won: True; iter_time_steps = 16; Q(s,a) = 445.6753150235814; score = 505.0; reward = 96.0; mean_reward/100_episodes = -15.66; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:19:15
Episode no = 30100; won: False; iter_time_steps = 15; Q(s,a) = 310.5791586812623; score = -504.0; reward = -492.0; mean_reward/100_episodes = 13.09; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:19:23
Episode no = 30200; won: False; iter_time_steps = 13; Q(s,a) = 309.37052143016473; score = -502.0; reward = -501.0; mean_reward/100_episodes = -39.37; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:19:31
Episode no = 30300; won: True; iter_time_steps = 19; Q(s,a) = 576.1371655720834; score = 502.0; reward = 93.0; mean_reward/100_episodes = -16.1; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:19:39
Episode no = 30400; won: True; iter_time_steps = 20; Q(s,a) = 564.2867662679176; score = 501.0; reward = 92.0; mean_reward/100_episodes = -33.64; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:19:47
Episode no = 30500; won: True; iter_time_steps = 18; Q(s,a) = 412.305226470316; score = 503.0; reward = 94.0; mean_reward/100_episodes = 1.86; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:19:55
Episode no = 30600; won: True; iter_time_steps = 17; Q(s,a) = 419.02328683377493; score = 504.0; reward = 95.0; mean_reward/100_episodes = 1.03; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:20:03
Episode no = 30700; won: True; iter_time_steps = 16; Q(s,a) = 473.24061312861284; score = 505.0; reward = 96.0; mean_reward/100_episodes = 32.48; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:20:11
Episode no = 30800; won: True; iter_time_steps = 30; Q(s,a) = 439.2292404412181; score = 491.0; reward = 82.0; mean_reward/100_episodes = 19.05; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:20:19
Episode no = 30900; won: True; iter_time_steps = 17; Q(s,a) = 426.1346676773601; score = 504.0; reward = 95.0; mean_reward/100_episodes = 1.89; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:20:27
Episode no = 31000; won: True; iter_time_steps = 28; Q(s,a) = 480.07150150626916; score = 493.0; reward = 84.0; mean_reward/100_episodes = 7.87; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:20:35
Episode no = 31100; won: True; iter_time_steps = 16; Q(s,a) = 481.765742448456; score = 505.0; reward = 96.0; mean_reward/100_episodes = -4.29; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:20:44
Episode no = 31200; won: True; iter_time_steps = 16; Q(s,a) = 453.88974982715837; score = 505.0; reward = 96.0; mean_reward/100_episodes = 8.7; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:20:51
Episode no = 31300; won: True; iter_time_steps = 18; Q(s,a) = 456.3218268680508; score = 503.0; reward = 94.0; mean_reward/100_episodes = 19.82; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:21:00
Episode no = 31400; won: True; iter_time_steps = 16; Q(s,a) = 452.4478281503465; score = 505.0; reward = 96.0; mean_reward/100_episodes = -4.16; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:21:08
Episode no = 31500; won: True; iter_time_steps = 22; Q(s,a) = 443.52570534141927; score = 499.0; reward = 90.0; mean_reward/100_episodes = -15.89; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:21:16
Episode no = 31600; won: True; iter_time_steps = 20; Q(s,a) = 526.7294915297529; score = 501.0; reward = 92.0; mean_reward/100_episodes = 14.21; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:21:23
Episode no = 31700; won: True; iter_time_steps = 18; Q(s,a) = 435.5307895571443; score = 503.0; reward = 94.0; mean_reward/100_episodes = -32.88; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:21:31
Episode no = 31800; won: True; iter_time_steps = 20; Q(s,a) = 564.4682252094401; score = 501.0; reward = 92.0; mean_reward/100_episodes = 8.7; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:21:39
Episode no = 31900; won: True; iter_time_steps = 16; Q(s,a) = 486.24550375454504; score = 505.0; reward = 96.0; mean_reward/100_episodes = 32.27; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:21:47
Episode no = 32000; won: True; iter_time_steps = 16; Q(s,a) = 491.5790278692917; score = 505.0; reward = 96.0; mean_reward/100_episodes = -27.28; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:21:55
Episode no = 32100; won: True; iter_time_steps = 16; Q(s,a) = 496.7811900236302; score = 505.0; reward = 96.0; mean_reward/100_episodes = 7.89; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:22:03
Episode no = 32200; won: True; iter_time_steps = 16; Q(s,a) = 492.11859625341106; score = 505.0; reward = 96.0; mean_reward/100_episodes = 20.37; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:22:12
Episode no = 32300; won: True; iter_time_steps = 23; Q(s,a) = 542.062508272611; score = 498.0; reward = 89.0; mean_reward/100_episodes = 6.31; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:22:20
Episode no = 32400; won: True; iter_time_steps = 23; Q(s,a) = 588.9427899819336; score = 498.0; reward = 89.0; mean_reward/100_episodes = 25.69; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:22:28
Episode no = 32500; won: True; iter_time_steps = 21; Q(s,a) = 583.0580486035429; score = 500.0; reward = 91.0; mean_reward/100_episodes = 7.01; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:22:36
Episode no = 32600; won: True; iter_time_steps = 19; Q(s,a) = 474.26871839653637; score = 502.0; reward = 93.0; mean_reward/100_episodes = -11.57; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:22:44
Episode no = 32700; won: True; iter_time_steps = 20; Q(s,a) = 535.5486331180272; score = 501.0; reward = 92.0; mean_reward/100_episodes = 0.43; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:22:53
Episode no = 32800; won: True; iter_time_steps = 20; Q(s,a) = 453.46920138096027; score = 501.0; reward = 92.0; mean_reward/100_episodes = 6.42; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:23:01
Episode no = 32900; won: True; iter_time_steps = 17; Q(s,a) = 458.4266968598811; score = 504.0; reward = 95.0; mean_reward/100_episodes = -22.19; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:23:10
Episode no = 33000; won: True; iter_time_steps = 28; Q(s,a) = 508.71722219946196; score = 493.0; reward = 84.0; mean_reward/100_episodes = -22.49; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:23:18
Episode no = 33100; won: True; iter_time_steps = 17; Q(s,a) = 459.32875279137426; score = 504.0; reward = 95.0; mean_reward/100_episodes = 1.15; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:23:26
Episode no = 33200; won: True; iter_time_steps = 18; Q(s,a) = 477.3830736685421; score = 503.0; reward = 94.0; mean_reward/100_episodes = 11.69; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:23:35
Episode no = 33300; won: True; iter_time_steps = 19; Q(s,a) = 573.7649596813333; score = 502.0; reward = 93.0; mean_reward/100_episodes = -35.23; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:23:43
Episode no = 33400; won: True; iter_time_steps = 18; Q(s,a) = 437.5013671830301; score = 503.0; reward = 94.0; mean_reward/100_episodes = 25.25; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:23:51
Episode no = 33500; won: True; iter_time_steps = 21; Q(s,a) = 516.674752194502; score = 500.0; reward = 91.0; mean_reward/100_episodes = 36.72; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:23:59
Episode no = 33600; won: True; iter_time_steps = 19; Q(s,a) = 581.0635353911368; score = 502.0; reward = 93.0; mean_reward/100_episodes = 13.3; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:24:08
Episode no = 33700; won: True; iter_time_steps = 29; Q(s,a) = 587.5851358620783; score = 492.0; reward = 83.0; mean_reward/100_episodes = 0.43; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:24:16
Episode no = 33800; won: True; iter_time_steps = 20; Q(s,a) = 548.5562545384863; score = 501.0; reward = 92.0; mean_reward/100_episodes = -0.84; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:24:25
Episode no = 33900; won: True; iter_time_steps = 17; Q(s,a) = 430.64954372685173; score = 504.0; reward = 95.0; mean_reward/100_episodes = 12.49; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:24:34
Episode no = 34000; won: True; iter_time_steps = 28; Q(s,a) = 540.5552933692617; score = 493.0; reward = 84.0; mean_reward/100_episodes = 0.69; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:24:42
Episode no = 34100; won: True; iter_time_steps = 23; Q(s,a) = 522.2714995678809; score = 498.0; reward = 89.0; mean_reward/100_episodes = 12.26; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:24:51
Episode no = 34200; won: True; iter_time_steps = 18; Q(s,a) = 378.26392024233735; score = 503.0; reward = 94.0; mean_reward/100_episodes = 2.43; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:24:58
Episode no = 34300; won: True; iter_time_steps = 19; Q(s,a) = 509.3146311751425; score = 502.0; reward = 93.0; mean_reward/100_episodes = 17.8; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:25:08
Episode no = 34400; won: True; iter_time_steps = 27; Q(s,a) = 471.3590268633164; score = 494.0; reward = 85.0; mean_reward/100_episodes = -26.09; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:25:17
Episode no = 34500; won: True; iter_time_steps = 19; Q(s,a) = 569.2488069982493; score = 502.0; reward = 93.0; mean_reward/100_episodes = -22.41; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:25:25
Episode no = 34600; won: True; iter_time_steps = 16; Q(s,a) = 566.8847307358283; score = 505.0; reward = 96.0; mean_reward/100_episodes = 31.41; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:25:33
Episode no = 34700; won: True; iter_time_steps = 23; Q(s,a) = 572.7406342929385; score = 498.0; reward = 89.0; mean_reward/100_episodes = 31.57; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:25:40
Episode no = 34800; won: True; iter_time_steps = 26; Q(s,a) = 529.901517669075; score = 495.0; reward = 86.0; mean_reward/100_episodes = 37.55; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:25:49
Episode no = 34900; won: True; iter_time_steps = 22; Q(s,a) = 583.4462970396174; score = 499.0; reward = 90.0; mean_reward/100_episodes = -35.23; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:25:57
Episode no = 35000; won: False; iter_time_steps = 15; Q(s,a) = 434.1249504699414; score = -504.0; reward = -503.0; mean_reward/100_episodes = 30.19; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:26:06
Episode no = 35100; won: True; iter_time_steps = 25; Q(s,a) = 529.6676611326843; score = 496.0; reward = 87.0; mean_reward/100_episodes = 7.61; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:26:14
Episode no = 35200; won: True; iter_time_steps = 19; Q(s,a) = 544.7633033050125; score = 502.0; reward = 93.0; mean_reward/100_episodes = 19.75; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:26:22
Episode no = 35300; won: True; iter_time_steps = 22; Q(s,a) = 585.3698032551955; score = 499.0; reward = 90.0; mean_reward/100_episodes = -57.86; and epsilon = 0.1, win percentage = 0.75, 2024-11-16 20:26:30
Episode no = 35400; won: True; iter_time_steps = 23; Q(s,a) = 573.6887517047343; score = 498.0; reward = 89.0; mean_reward/100_episodes = -17.4; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:26:39
Episode no = 35500; won: False; iter_time_steps = 27; Q(s,a) = 429.82507484675443; score = -516.0; reward = -515.0; mean_reward/100_episodes = -17.79; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:26:47
Episode no = 35600; won: True; iter_time_steps = 30; Q(s,a) = 442.4753257260251; score = 491.0; reward = 82.0; mean_reward/100_episodes = -10.76; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:26:56
Episode no = 35700; won: True; iter_time_steps = 20; Q(s,a) = 547.0384610513917; score = 501.0; reward = 92.0; mean_reward/100_episodes = -40.0; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:27:04
Episode no = 35800; won: True; iter_time_steps = 25; Q(s,a) = 540.2731487166394; score = 496.0; reward = 87.0; mean_reward/100_episodes = -22.79; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:27:12
Episode no = 35900; won: True; iter_time_steps = 22; Q(s,a) = 523.074795918722; score = 499.0; reward = 90.0; mean_reward/100_episodes = -5.06; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:27:21
Episode no = 36000; won: False; iter_time_steps = 14; Q(s,a) = 400.20607190029136; score = -503.0; reward = -502.0; mean_reward/100_episodes = -184.21; and epsilon = 0.1, win percentage = 0.54, 2024-11-16 20:27:29
Episode no = 36100; won: True; iter_time_steps = 18; Q(s,a) = 377.96225847170996; score = 503.0; reward = 94.0; mean_reward/100_episodes = -83.65; and epsilon = 0.1, win percentage = 0.71, 2024-11-16 20:27:38
Episode no = 36200; won: True; iter_time_steps = 21; Q(s,a) = 563.3699134481567; score = 500.0; reward = 91.0; mean_reward/100_episodes = -46.34; and epsilon = 0.1, win percentage = 0.77, 2024-11-16 20:27:46
Episode no = 36300; won: True; iter_time_steps = 20; Q(s,a) = 516.8954287345133; score = 501.0; reward = 92.0; mean_reward/100_episodes = -21.85; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:27:54
